item,itemLabel,instanceLabel,subclassLabel,birthDate,inceptionDate,startTime,pointInTime,publicationDate,mainYear,countryLabel,citizenshipLabel
http://www.wikidata.org/entity/Q12017742,Františka Plamínková,human,,1875-02-05T00:00:00Z,,,,,1875,,Austria–Hungary
http://www.wikidata.org/entity/Q12017742,Františka Plamínková,human,,1875-02-05T00:00:00Z,,,,,1875,,Czechoslovakia
http://www.wikidata.org/entity/Q55621501,lynching of Jo Reed,lynching,,,,,1875-04-30T00:00:00Z,,1875,United States,
http://www.wikidata.org/entity/Q7128867,Palwankar Baloo,human,,1876-03-19T00:00:00Z,,,,,1876,,India
http://www.wikidata.org/entity/Q7128867,Palwankar Baloo,human,,1876-03-19T00:00:00Z,,,,,1876,,British Raj
http://www.wikidata.org/entity/Q7128867,Palwankar Baloo,human,,1876-03-19T00:00:00Z,,,,,1876,,Dominion of India
http://www.wikidata.org/entity/Q2070393,Yekaterina Peshkova,human,,1876-07-26T00:00:00Z,,,,,1876,,Soviet Union
http://www.wikidata.org/entity/Q2070393,Yekaterina Peshkova,human,,1876-07-26T00:00:00Z,,,,,1876,,Russian Empire
http://www.wikidata.org/entity/Q20031817,Maria Boissevain,human,,1878-04-08T00:00:00Z,,,,,1878,,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q737280,Erode Venkatappa Ramasamy,human,,1879-09-17T00:00:00Z,,,,,1879,,India
http://www.wikidata.org/entity/Q737280,Erode Venkatappa Ramasamy,human,,1879-09-17T00:00:00Z,,,,,1879,,British Raj
http://www.wikidata.org/entity/Q59505162,Meg Connery,human,,1879-01-01T00:00:00Z,,,,,1879,,Ireland
http://www.wikidata.org/entity/Q328201,N. D. Cocea,human,,1880-11-29T00:00:00Z,,,,,1880,,Romania
http://www.wikidata.org/entity/Q4135525,Selknam genocide,genocide,,,,1880-01-01T00:00:00Z,,,1880,Chile,
http://www.wikidata.org/entity/Q4135525,Selknam genocide,genocide,,,,1880-01-01T00:00:00Z,,,1880,Argentina,
http://www.wikidata.org/entity/Q22018831,Bruno Lasker,human,,1880-07-21T00:00:00Z,,,,,1880,,Germany
http://www.wikidata.org/entity/Q6302660,Judge Willis Brown,human,,1881-07-31T00:00:00Z,,,,,1881,,United States
http://www.wikidata.org/entity/Q8007,Franklin Delano Roosevelt,human,,1882-01-30T00:00:00Z,,,,,1882,,United States
http://www.wikidata.org/entity/Q43401400,Angoon bombardment,bombardment,,,,,1882-10-26T00:00:00Z,,1882,,
http://www.wikidata.org/entity/Q66780992,Edith Young,human,,1882-09-10T00:00:00Z,,,,,1882,,Ireland
http://www.wikidata.org/entity/Q28091727,Corder Catchpool,human,,1883-07-15T00:00:00Z,,,,,1883,,United Kingdom of Great Britain and Ireland
http://www.wikidata.org/entity/Q19666387,Roscoe Dunjee,human,,1883-06-21T00:00:00Z,,,,,1883,,United States
http://www.wikidata.org/entity/Q83396,Eleanor Roosevelt,human,,1884-10-11T00:00:00Z,,,,,1884,,United States
http://www.wikidata.org/entity/Q15437590,Will W. Alexander,human,,1884-01-01T00:00:00Z,,,,,1884,,United States
http://www.wikidata.org/entity/Q17421364,Arizona Fleming,human,,1884-03-23T00:00:00Z,,,,,1884,,United States
http://www.wikidata.org/entity/Q66817582,Marion Duggan,human,,1884-07-27T00:00:00Z,,,,,1884,,Ireland
http://www.wikidata.org/entity/Q357536,Lever Brothers,business,,,1885-01-01T00:00:00Z,,,,1885,United Kingdom,
http://www.wikidata.org/entity/Q1781531,Atrocities in the Congo Free State,genocide,,,,1885-01-01T00:00:00Z,,,1885,Congo Free State,
http://www.wikidata.org/entity/Q1781531,Atrocities in the Congo Free State,atrocity,,,,1885-01-01T00:00:00Z,,,1885,Congo Free State,
http://www.wikidata.org/entity/Q1781531,Atrocities in the Congo Free State,enslavement,,,,1885-01-01T00:00:00Z,,,1885,Congo Free State,
http://www.wikidata.org/entity/Q60559555,Helen Losanitch Frothingham,human,,1885-03-12T00:00:00Z,,,,,1885,,United States
http://www.wikidata.org/entity/Q60559555,Helen Losanitch Frothingham,human,,1885-03-12T00:00:00Z,,,,,1885,,Serbia
http://www.wikidata.org/entity/Q232873,René Cassin,human,,1887-10-05T00:00:00Z,,,,,1887,,France
http://www.wikidata.org/entity/Q7345315,"Robert Hathaway, Lord of Sark",human,,1887-10-20T00:00:00Z,,,,,1887,,United Kingdom
http://www.wikidata.org/entity/Q7345315,"Robert Hathaway, Lord of Sark",human,,1887-10-20T00:00:00Z,,,,,1887,,United Kingdom of Great Britain and Ireland
http://www.wikidata.org/entity/Q19606386,Ángela Acuña,human,,1888-10-02T00:00:00Z,,,,,1888,,Costa Rica
http://www.wikidata.org/entity/Q53515237,lynching of Amos Miller,lynching,,,,,1888-08-10T00:00:00Z,,1888,United States,
http://www.wikidata.org/entity/Q27867776,Perchouhi Partizpanyan-Barseghyan,human,,1889-07-08T00:00:00Z,,,,,1889,,France
http://www.wikidata.org/entity/Q27867776,Perchouhi Partizpanyan-Barseghyan,human,,1889-07-08T00:00:00Z,,,,,1889,,Ottoman Empire
http://www.wikidata.org/entity/Q27867776,Perchouhi Partizpanyan-Barseghyan,human,,1889-07-08T00:00:00Z,,,,,1889,,First Republic of Armenia
http://www.wikidata.org/entity/Q42282200,Bertha Mkhize,human,,1889-06-06T00:00:00Z,,,,,1889,,South Africa
http://www.wikidata.org/entity/Q64022062,Aw Tjoei Lan,human,,1889-02-17T00:00:00Z,,,,,1889,,Indonesia
http://www.wikidata.org/entity/Q154950,Shell,organization,,,1890-01-01T00:00:00Z,,,,1890,United Kingdom,
http://www.wikidata.org/entity/Q154950,Shell,concern,,,1890-01-01T00:00:00Z,,,,1890,United Kingdom,
http://www.wikidata.org/entity/Q154950,Shell,public company,,,1890-01-01T00:00:00Z,,,,1890,United Kingdom,
http://www.wikidata.org/entity/Q154950,Shell,business,,,1890-01-01T00:00:00Z,,,,1890,United Kingdom,
http://www.wikidata.org/entity/Q154950,Shell,enterprise,,,1890-01-01T00:00:00Z,,,,1890,United Kingdom,
http://www.wikidata.org/entity/Q154950,Shell,gas station chain,,,1890-01-01T00:00:00Z,,,,1890,United Kingdom,
http://www.wikidata.org/entity/Q12768952,Karol Koch,human,,1890-06-29T00:00:00Z,,,,,1890,,Czechoslovakia
http://www.wikidata.org/entity/Q231690,B. R. Ambedkar,human,,1891-04-14T00:00:00Z,,,,,1891,,India
http://www.wikidata.org/entity/Q231690,B. R. Ambedkar,human,,1891-04-14T00:00:00Z,,,,,1891,,British Raj
http://www.wikidata.org/entity/Q4891829,Bering Sea Anti-Poaching Operations,military operation,,,,1891-06-22T00:00:00Z,1891-10-05T00:00:00Z,,1891,,
http://www.wikidata.org/entity/Q7937681,Vivian Bose,human,,1891-06-09T00:00:00Z,,,,,1891,,India
http://www.wikidata.org/entity/Q7937681,Vivian Bose,human,,1891-06-09T00:00:00Z,,,,,1891,,British Raj
http://www.wikidata.org/entity/Q7937681,Vivian Bose,human,,1891-06-09T00:00:00Z,,,,,1891,,Dominion of India
http://www.wikidata.org/entity/Q53463632,lynching of Jim Taylor,lynching,,,,,1891-04-30T00:00:00Z,,1891,United States,
http://www.wikidata.org/entity/Q3037079,Doris Stevens,human,,1892-10-26T00:00:00Z,,,,,1892,,United States
http://www.wikidata.org/entity/Q7925963,Victor Hugo Green,human,,1892-11-09T00:00:00Z,,,,,1892,,United States
http://www.wikidata.org/entity/Q26720144,Rachel Davis DuBois,human,,1892-01-25T00:00:00Z,,,,,1892,,United States
http://www.wikidata.org/entity/Q3297491,Massacre of Italians at Aigues-Mortes,massacre,,,1893-08-17T00:00:00Z,1893-08-16T00:00:00Z,,,1893,,
http://www.wikidata.org/entity/Q3297491,Massacre of Italians at Aigues-Mortes,ethnic riot,,,1893-08-17T00:00:00Z,1893-08-16T00:00:00Z,,,1893,,
http://www.wikidata.org/entity/Q8035204,World's Congress of Representative Women,convention,,,,,1893-05-01T00:00:00Z,,1893,,
http://www.wikidata.org/entity/Q1791137,Sobral Pinto,human,,1893-11-05T00:00:00Z,,,,,1893,,Brazil
http://www.wikidata.org/entity/Q25712691,Christia Adair,human,,1893-10-22T00:00:00Z,,,,,1893,,United States
http://www.wikidata.org/entity/Q67130310,Maurice Frankenhuis,human,,1894-02-24T00:00:00Z,,,,,1894,,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q13021,Vinoba Bhave,human,,1895-09-11T00:00:00Z,,,,,1895,,India
http://www.wikidata.org/entity/Q13021,Vinoba Bhave,human,,1895-09-11T00:00:00Z,,,,,1895,,British Raj
http://www.wikidata.org/entity/Q5398352,Eslanda Goode Robeson,human,,1895-12-15T00:00:00Z,,,,,1895,,United States
http://www.wikidata.org/entity/Q5460354,Flora Solomon,human,,1895-09-28T00:00:00Z,,,,,1895,,United Kingdom
http://www.wikidata.org/entity/Q1271,Trygve Lie,human,,1896-07-16T00:00:00Z,,,,,1896,,Norway
http://www.wikidata.org/entity/Q76229,Karl Plagge,human,,1897-07-10T00:00:00Z,,,,,1897,,Nazi Germany
http://www.wikidata.org/entity/Q76229,Karl Plagge,human,,1897-07-10T00:00:00Z,,,,,1897,,German Empire
http://www.wikidata.org/entity/Q76229,Karl Plagge,human,,1897-07-10T00:00:00Z,,,,,1897,,West Germany
http://www.wikidata.org/entity/Q2748532,National Union of Women's Suffrage Societies,organization,,,1897-01-01T00:00:00Z,,,,1897,United Kingdom,
http://www.wikidata.org/entity/Q15995920,"William W. ""Bill"" Kirtley",human,,1897-12-10T00:00:00Z,,,,,1897,,United States
http://www.wikidata.org/entity/Q5130274,Clayton Kratz,human,,1898-01-01T00:00:00Z,,,,,1898,,United States
http://www.wikidata.org/entity/Q1429947,Human Rights League,organization,,,1898-06-04T00:00:00Z,,,,1898,France,
http://www.wikidata.org/entity/Q1429947,Human Rights League,nonprofit organization,,,1898-06-04T00:00:00Z,,,,1898,France,
http://www.wikidata.org/entity/Q17421364,Arizona Fleming,human,,1898-03-23T00:00:00Z,,,,,1898,,United States
http://www.wikidata.org/entity/Q6137851,James Lawrence Fly,human,,1898-02-22T00:00:00Z,,,,,1898,,United States
http://www.wikidata.org/entity/Q388037,Hague Peace Conferences,peace conference,,,,1899-01-01T00:00:00Z,,,1899,Netherlands,
http://www.wikidata.org/entity/Q388037,Hague Peace Conferences,convention series,,,,1899-01-01T00:00:00Z,,,1899,Netherlands,
http://www.wikidata.org/entity/Q1586246,Earl G. Harrison,human,,1899-04-27T00:00:00Z,,,,,1899,,United States
http://www.wikidata.org/entity/Q16823325,list of parties to the Hague Conventions of 1899 and 1907,Wikimedia list article,,,,,1899-01-01T00:00:00Z,,1899,,
http://www.wikidata.org/entity/Q76975,Rudolf Höss,human,,1900-11-25T00:00:00Z,,,,,1900,,Germany
http://www.wikidata.org/entity/Q76975,Rudolf Höss,human,,1900-11-25T00:00:00Z,,,,,1900,,German Reich
http://www.wikidata.org/entity/Q505586,Raphael Lemkin,human,,1900-06-24T00:00:00Z,,,,,1900,,United States
http://www.wikidata.org/entity/Q505586,Raphael Lemkin,human,,1900-06-24T00:00:00Z,,,,,1900,,Poland
http://www.wikidata.org/entity/Q505586,Raphael Lemkin,human,,1900-06-24T00:00:00Z,,,,,1900,,Russian Empire
http://www.wikidata.org/entity/Q541113,International Association for Religious Freedom,international organization,,,1900-01-01T00:00:00Z,,,,1900,United Kingdom,
http://www.wikidata.org/entity/Q4595844,19th century in LGBT rights,events in a specific year or time period,,,,,1900-01-01T00:00:00Z,,1900,,
http://www.wikidata.org/entity/Q5752484,Carmen Clemente Travieso,human,,1900-07-24T00:00:00Z,,,,,1900,,Venezuela
http://www.wikidata.org/entity/Q39075147,Sultan Mahmud,human,,1900-01-01T00:00:00Z,,,,,1900,,
http://www.wikidata.org/entity/Q60524480,"timeline of LGBT history, 19th century",timeline,,,,,1900-01-01T00:00:00Z,,1900,,
http://www.wikidata.org/entity/Q76975,Rudolf Höss,human,,1901-11-25T00:00:00Z,,,,,1901,,Germany
http://www.wikidata.org/entity/Q76975,Rudolf Höss,human,,1901-11-25T00:00:00Z,,,,,1901,,German Reich
http://www.wikidata.org/entity/Q6349042,Kajsa Wahlberg,human,,1901-01-01T00:00:00Z,,,,,1901,,Sweden
http://www.wikidata.org/entity/Q4701486,Ako Kurdnasab,human,,1901-01-01T00:00:00Z,,,,,1901,,Iran
http://www.wikidata.org/entity/Q4720750,Alexandra Sicotte-Levesque,human,,1901-01-01T00:00:00Z,,,,,1901,,Canada
http://www.wikidata.org/entity/Q4767805,Annakurban Amanklychev,human,,1901-01-01T00:00:00Z,,,,,1901,,Turkmenistan
http://www.wikidata.org/entity/Q5222337,Darci Frigo,human,,1901-01-01T00:00:00Z,,,,,1901,,Brazil
http://www.wikidata.org/entity/Q7698105,Temesgen Desalegn,human,,1901-01-01T00:00:00Z,,,,,1901,,Ethiopia
http://www.wikidata.org/entity/Q7783514,Thet Zin,human,,1901-01-01T00:00:00Z,,,,,1901,,
http://www.wikidata.org/entity/Q7813524,Tokbergen Abiyev,human,,1901-01-01T00:00:00Z,,,,,1901,,Kazakhstan
http://www.wikidata.org/entity/Q7878751,Ularbek Baitailaq,human,,1901-01-01T00:00:00Z,,,,,1901,,Kazakhstan
http://www.wikidata.org/entity/Q5673586,Harry Yansaneh,human,,1901-01-01T00:00:00Z,,,,,1901,,Sierra Leone
http://www.wikidata.org/entity/Q6740193,Maksim Kartashov,human,,1901-01-01T00:00:00Z,,,,,1901,,Kazakhstan
http://www.wikidata.org/entity/Q27063320,Jasiri X,human,,1901-01-01T00:00:00Z,,,,,1901,,United States
http://www.wikidata.org/entity/Q27450328,Haydée Martínez de Osorio,human,,1901-01-01T00:00:00Z,,,,,1901,,
http://www.wikidata.org/entity/Q5638391,Hafizullah Khaled,human,,1901-01-01T00:00:00Z,,,,,1901,,Afghanistan
http://www.wikidata.org/entity/Q7132310,Pap Saine,human,,1901-01-01T00:00:00Z,,,,,1901,,The Gambia
http://www.wikidata.org/entity/Q7420915,Sapardurdy Khadzhiev,human,,1901-01-01T00:00:00Z,,,,,1901,,Turkmenistan
http://www.wikidata.org/entity/Q16734845,Paul Radu,human,,1901-01-01T00:00:00Z,,,,,1901,,Romania
http://www.wikidata.org/entity/Q45357466,Jacob Kuwinsuk Gale,human,,1901-01-01T00:00:00Z,,,,,1901,,
http://www.wikidata.org/entity/Q7289579,Ramin Bayramov,human,,1901-01-01T00:00:00Z,,,,,1901,,Azerbaijan
http://www.wikidata.org/entity/Q5968075,I. Roberto Eisenmann Jr.,human,,1901-01-01T00:00:00Z,,,,,1901,,Panama
http://www.wikidata.org/entity/Q6084765,Ismail Khilath Rasheed,human,,1901-01-01T00:00:00Z,,,,,1901,,Maldives
http://www.wikidata.org/entity/Q6169125,Jean-Claude Kavumbagu,human,,1901-01-01T00:00:00Z,,,,,1901,,Burundi
http://www.wikidata.org/entity/Q109984174,sultana khaya mortazika,human,,1901-01-01T00:00:00Z,,,,,1901,,Morocco
http://www.wikidata.org/entity/Q24716948,Juliet Mphande,human,,1901-01-01T00:00:00Z,,,,,1901,,Zambia
http://www.wikidata.org/entity/Q2478543,Corliss Lamont,human,,1902-03-28T00:00:00Z,,,,,1902,,United States
http://www.wikidata.org/entity/Q468884,Ella Josephine Baker,human,,1903-12-13T00:00:00Z,,,,,1903,,United States
http://www.wikidata.org/entity/Q468884,Ella Josephine Baker,human,,1903-12-13T00:00:00Z,,,,,1903,,United Kingdom of Great Britain and Ireland
http://www.wikidata.org/entity/Q11573222,Wang Zaoshi,human,,1903-01-01T00:00:00Z,,,,,1903,,Republic of China
http://www.wikidata.org/entity/Q48796200,lynching of David Wyatt,lynching,,,,,1903-06-06T00:00:00Z,,1903,United States,
http://www.wikidata.org/entity/Q838190,Congo Reform Association,human rights organization,,,1904-01-01T00:00:00Z,,,,1904,Democratic Republic of the Congo,
http://www.wikidata.org/entity/Q11722346,Ida B. Kinney,human,,1904-05-25T00:00:00Z,,,,,1904,,United States
http://www.wikidata.org/entity/Q1666316,International Alliance of Women,organization,,,1904-01-01T00:00:00Z,,,,1904,Switzerland,
http://www.wikidata.org/entity/Q1666316,International Alliance of Women,non-governmental organization,,,1904-01-01T00:00:00Z,,,,1904,Switzerland,
http://www.wikidata.org/entity/Q1267,Dag Hammarskjöld,human,,1905-07-29T00:00:00Z,,,,,1905,,Sweden
http://www.wikidata.org/entity/Q437403,John Peters Humphrey,human,,1905-04-30T00:00:00Z,,,,,1905,,Canada
http://www.wikidata.org/entity/Q78512,Hans Asperger,human,,1906-02-18T00:00:00Z,,,,,1906,,Austria
http://www.wikidata.org/entity/Q23688732,Aline Elizabeth Black,human,,1906-03-23T00:00:00Z,,,,,1906,,United States
http://www.wikidata.org/entity/Q924860,Sofiya Kalistratova,human,,1907-09-19T00:00:00Z,,,,,1907,,Soviet Union
http://www.wikidata.org/entity/Q924860,Sofiya Kalistratova,human,,1907-09-19T00:00:00Z,,,,,1907,,Russian Empire
http://www.wikidata.org/entity/Q15964401,Harriet Elizabeth Brown,human,,1907-02-10T00:00:00Z,,,,,1907,,United States
http://www.wikidata.org/entity/Q2477108,Petro Hryhorenko,human,,1907-10-16T00:00:00Z,,,,,1907,,United States
http://www.wikidata.org/entity/Q2477108,Petro Hryhorenko,human,,1907-10-16T00:00:00Z,,,,,1907,,Soviet Union
http://www.wikidata.org/entity/Q49086,Simon Wiesenthal,human,,1908-12-31T00:00:00Z,,,,,1908,,Hungary
http://www.wikidata.org/entity/Q49086,Simon Wiesenthal,human,,1908-12-31T00:00:00Z,,,,,1908,,Austria
http://www.wikidata.org/entity/Q49086,Simon Wiesenthal,human,,1908-12-31T00:00:00Z,,,,,1908,,Austria–Hungary
http://www.wikidata.org/entity/Q49086,Simon Wiesenthal,human,,1908-12-31T00:00:00Z,,,,,1908,,Second Polish Republic
http://www.wikidata.org/entity/Q7581033,Springfield Race Riot of 1908,ethnic riot,,,,,1908-08-16T00:00:00Z,,1908,United States,
http://www.wikidata.org/entity/Q5163102,Conservative and Unionist Women's Franchise Association,organization,,,1908-01-01T00:00:00Z,,,,1908,,
http://www.wikidata.org/entity/Q7896156,University of Pretoria Faculty of Law,faculty of law,,,1908-01-01T00:00:00Z,,,,1908,South Africa,
http://www.wikidata.org/entity/Q2517334,Vernon Dahmer,human,,1908-03-10T00:00:00Z,,,,,1908,,United States
http://www.wikidata.org/entity/Q1264,U Thant,human,,1909-01-22T00:00:00Z,,,,,1909,,Myanmar
http://www.wikidata.org/entity/Q5417070,Everett T. Moore,human,,1909-08-06T00:00:00Z,,,,,1909,,United States
http://www.wikidata.org/entity/Q5614457,Guboo Ted Thomas,human,,1909-01-01T00:00:00Z,,,,,1909,,Australia
http://www.wikidata.org/entity/Q151932,Irena Sendler,human,,1910-02-15T00:00:00Z,,,,,1910,,Poland
http://www.wikidata.org/entity/Q30547,Mother Teresa,human,,1910-08-26T00:00:00Z,,,,,1910,,Albania
http://www.wikidata.org/entity/Q30547,Mother Teresa,human,,1910-08-26T00:00:00Z,,,,,1910,,India
http://www.wikidata.org/entity/Q30547,Mother Teresa,human,,1910-08-26T00:00:00Z,,,,,1910,,Ottoman Empire
http://www.wikidata.org/entity/Q30547,Mother Teresa,human,,1910-08-26T00:00:00Z,,,,,1910,,Dominion of India
http://www.wikidata.org/entity/Q7154879,Pauli Murray,human,,1910-11-20T00:00:00Z,,,,,1910,,United States
http://www.wikidata.org/entity/Q7382900,Ruth Bolden,human,,1910-01-01T00:00:00Z,,,,,1910,,United States
http://www.wikidata.org/entity/Q38980256,M. A. Gaffar,human,,1910-01-01T00:00:00Z,,,,,1910,,
http://www.wikidata.org/entity/Q18350596,David Kaye,human,,1910-01-01T00:00:00Z,,,,,1910,,United States
http://www.wikidata.org/entity/Q209989,Hubert Humphrey,human,,1911-05-27T00:00:00Z,,,,,1911,,United States
http://www.wikidata.org/entity/Q206466,Mahalia Jackson,human,,1911-10-26T00:00:00Z,,,,,1911,,United States
http://www.wikidata.org/entity/Q4749593,Amzie Moore,human,,1911-09-23T00:00:00Z,,,,,1911,,United States
http://www.wikidata.org/entity/Q5126651,"Clarence M. Mitchell, Jr.",human,,1911-03-08T00:00:00Z,,,,,1911,,United States
http://www.wikidata.org/entity/Q17009471,María Adela Gard de Antokoletz,human,,1911-10-11T00:00:00Z,,,,,1911,,Argentina
http://www.wikidata.org/entity/Q1936643,"Mines and Works Act, 1911",apartheid legislation,,,,,1911-01-01T00:00:00Z,1911-04-28T00:00:00Z,1911,South Africa,
http://www.wikidata.org/entity/Q1936643,"Mines and Works Act, 1911",act of the Parliament of South Africa,,,,,1911-01-01T00:00:00Z,1911-04-28T00:00:00Z,1911,South Africa,
http://www.wikidata.org/entity/Q7308905,Reginald Weir,human,,1911-09-30T00:00:00Z,,,,,1911,,United States
http://www.wikidata.org/entity/Q440490,Walter Sisulu,human,,1912-05-18T00:00:00Z,,,,,1912,,South Africa
http://www.wikidata.org/entity/Q187930,Bayard Rustin,human,,1912-03-17T00:00:00Z,,,,,1912,,United States
