person,personLabel,birthDate,birthYear,deathDate,deathYear,citizenshipLabel
http://www.wikidata.org/entity/Q440689,Renate Weber,1955-08-03T00:00:00Z,1955,,,Romania
http://www.wikidata.org/entity/Q440892,Kathryn Bolkovac,1960-07-01T00:00:00Z,1960,,,United States
http://www.wikidata.org/entity/Q442061,Boris Dittrich,1955-07-21T00:00:00Z,1955,,,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q444262,Jeff Halper,1946-11-28T00:00:00Z,1946,,,United States
http://www.wikidata.org/entity/Q444262,Jeff Halper,1946-11-28T00:00:00Z,1946,,,Israel
http://www.wikidata.org/entity/Q447592,Nazanin Afshin-Jam,1979-04-11T00:00:00Z,1979,,,Iran
http://www.wikidata.org/entity/Q448543,Jean Lambert,1950-06-01T00:00:00Z,1950,,,United Kingdom
http://www.wikidata.org/entity/Q452300,Souhayr Belhassen,1943-06-19T00:00:00Z,1943,,,Tunisia
http://www.wikidata.org/entity/Q452300,Souhayr Belhassen,1943-06-19T00:00:00Z,1943,,,French protectorate of Tunisia
http://www.wikidata.org/entity/Q452736,Nataša Kandić,1946-12-16T00:00:00Z,1946,,,Serbia
http://www.wikidata.org/entity/Q454447,Monira Rahman,1965-01-01T00:00:00Z,1965,,,Pakistan
http://www.wikidata.org/entity/Q454447,Monira Rahman,1965-01-01T00:00:00Z,1965,,,Bangladesh
http://www.wikidata.org/entity/Q454970,Samantha Power,1970-09-21T00:00:00Z,1970,,,Ireland
http://www.wikidata.org/entity/Q454970,Samantha Power,1970-09-21T00:00:00Z,1970,,,United States
http://www.wikidata.org/entity/Q455938,Phil Zimmermann,1954-02-12T00:00:00Z,1954,,,United States
http://www.wikidata.org/entity/Q457418,Ambiga Sreenevasan,1956-01-01T00:00:00Z,1956,,,Malaysia
http://www.wikidata.org/entity/Q458991,Jennifer Miller,1961-01-01T00:00:00Z,1961,,,United States
http://www.wikidata.org/entity/Q459706,Marguerite Barankitse,1957-01-01T00:00:00Z,1957,,,Burundi
http://www.wikidata.org/entity/Q460226,Shiva Nazar Ahari,1984-06-10T00:00:00Z,1984,,,Iran
http://www.wikidata.org/entity/Q461333,Larisa Arap,1958-01-01T00:00:00Z,1958,,,Russia
http://www.wikidata.org/entity/Q462244,Lubna al-Hussein,1973-01-01T00:00:00Z,1973,,,Sudan
http://www.wikidata.org/entity/Q462699,Baskın Oran,1945-07-26T00:00:00Z,1945,,,Turkey
http://www.wikidata.org/entity/Q463394,Cynthia Maung,1959-12-06T00:00:00Z,1959,,,Myanmar
http://www.wikidata.org/entity/Q463554,Hilaria Supa,1957-12-28T00:00:00Z,1957,,,Peru
http://www.wikidata.org/entity/Q464910,Mukhtaran Bibi,1972-01-01T00:00:00Z,1972,,,Pakistan
http://www.wikidata.org/entity/Q464924,Maryam Namazie,1966-01-01T00:00:00Z,1966,,,Iran
http://www.wikidata.org/entity/Q466322,Thor Halvorssen Mendoza,1976-03-09T00:00:00Z,1976,,,Venezuela
http://www.wikidata.org/entity/Q467354,Tzvia Greenfeld,1945-01-01T00:00:00Z,1945,,,Israel
http://www.wikidata.org/entity/Q467912,Kerry Kennedy,1959-09-08T00:00:00Z,1959,,,United States
http://www.wikidata.org/entity/Q468099,Aslı Erdoğan,1967-03-08T00:00:00Z,1967,,,Turkey
http://www.wikidata.org/entity/Q469247,Eren Keskin,1959-04-24T00:00:00Z,1959,,,Turkey
http://www.wikidata.org/entity/Q469551,Riane Eisler,1931-07-22T00:00:00Z,1931,,,United States
http://www.wikidata.org/entity/Q360471,Vladimir Bukovsky,1942-12-30T00:00:00Z,1942,2019-10-27T00:00:00Z,2019,United Kingdom
http://www.wikidata.org/entity/Q360471,Vladimir Bukovsky,1942-12-30T00:00:00Z,1942,2019-10-27T00:00:00Z,2019,Russia
http://www.wikidata.org/entity/Q360471,Vladimir Bukovsky,1942-12-30T00:00:00Z,1942,2019-10-27T00:00:00Z,2019,Soviet Union
http://www.wikidata.org/entity/Q360570,Huey P. Newton,1942-02-17T00:00:00Z,1942,1989-08-22T00:00:00Z,1989,United States
http://www.wikidata.org/entity/Q362711,Thomas Gumbleton,1930-01-26T00:00:00Z,1930,2024-04-04T00:00:00Z,2024,United States
http://www.wikidata.org/entity/Q376231,Stanislav Markelov,1974-05-20T00:00:00Z,1974,2009-01-19T00:00:00Z,2009,Russia
http://www.wikidata.org/entity/Q376231,Stanislav Markelov,1974-05-20T00:00:00Z,1974,2009-01-19T00:00:00Z,2009,Soviet Union
http://www.wikidata.org/entity/Q381390,Andrei Amalrik,1938-05-12T00:00:00Z,1938,1980-11-12T00:00:00Z,1980,Soviet Union
http://www.wikidata.org/entity/Q426509,Vasyl Stus,1938-01-06T00:00:00Z,1938,1985-09-04T00:00:00Z,1985,Soviet Union
http://www.wikidata.org/entity/Q428254,Clotario Blest,1899-11-17T00:00:00Z,1899,1990-05-31T00:00:00Z,1990,Chile
http://www.wikidata.org/entity/Q432375,Evelyn Einstein,1941-03-28T00:00:00Z,1941,2011-04-13T00:00:00Z,2011,United States
http://www.wikidata.org/entity/Q433806,Mildred Loving,1939-07-22T00:00:00Z,1939,2008-05-02T00:00:00Z,2008,United States
http://www.wikidata.org/entity/Q435004,Elbert N. Carvel,1910-02-09T00:00:00Z,1910,2005-02-06T00:00:00Z,2005,United States
http://www.wikidata.org/entity/Q439355,Emily Murphy,1868-03-14T00:00:00Z,1868,1933-10-27T00:00:00Z,1933,Canada
http://www.wikidata.org/entity/Q439435,Shin Suk-ja,1942-01-01T00:00:00Z,1942,2008-11-23T00:00:00Z,2008,South Korea
http://www.wikidata.org/entity/Q439455,Natalya Gorbanevskaya,1936-05-26T00:00:00Z,1936,2013-11-29T00:00:00Z,2013,Poland
http://www.wikidata.org/entity/Q439455,Natalya Gorbanevskaya,1936-05-26T00:00:00Z,1936,2013-11-29T00:00:00Z,2013,France
http://www.wikidata.org/entity/Q439455,Natalya Gorbanevskaya,1936-05-26T00:00:00Z,1936,2013-11-29T00:00:00Z,2013,Soviet Union
http://www.wikidata.org/entity/Q440597,Oswaldo Payá,1952-02-29T00:00:00Z,1952,2012-07-22T00:00:00Z,2012,Spain
http://www.wikidata.org/entity/Q440597,Oswaldo Payá,1952-02-29T00:00:00Z,1952,2012-07-22T00:00:00Z,2012,Cuba
http://www.wikidata.org/entity/Q441494,Brigid Brophy,1929-06-12T00:00:00Z,1929,1995-08-07T00:00:00Z,1995,United Kingdom
http://www.wikidata.org/entity/Q443621,Viola Liuzzo,1925-04-11T00:00:00Z,1925,1965-03-25T00:00:00Z,1965,United States
http://www.wikidata.org/entity/Q444106,Patricia Harris,1924-05-31T00:00:00Z,1924,1985-03-23T00:00:00Z,1985,United States
http://www.wikidata.org/entity/Q445635,Fang Lizhi,1936-02-12T00:00:00Z,1936,2012-04-06T00:00:00Z,2012,People's Republic of China
http://www.wikidata.org/entity/Q446808,Yelena Bonner,1923-02-15T00:00:00Z,1923,2011-06-18T00:00:00Z,2011,Russia
http://www.wikidata.org/entity/Q446808,Yelena Bonner,1923-02-15T00:00:00Z,1923,2011-06-18T00:00:00Z,2011,Soviet Union
http://www.wikidata.org/entity/Q455419,Zarema Sadulayeva,1974-01-01T00:00:00Z,1974,2009-08-10T00:00:00Z,2009,Russia
http://www.wikidata.org/entity/Q455882,Hephzibah Menuhin,1920-05-20T00:00:00Z,1920,1981-01-01T00:00:00Z,1981,United States
http://www.wikidata.org/entity/Q457278,Oodgeroo Noonuccal,1920-11-03T00:00:00Z,1920,1993-09-16T00:00:00Z,1993,Australia
http://www.wikidata.org/entity/Q457812,Susana Chávez,1974-11-05T00:00:00Z,1974,2011-01-06T00:00:00Z,2011,Mexico
http://www.wikidata.org/entity/Q457856,Jessica Mitford,1917-09-11T00:00:00Z,1917,1996-07-23T00:00:00Z,1996,United States
http://www.wikidata.org/entity/Q457856,Jessica Mitford,1917-09-11T00:00:00Z,1917,1996-07-23T00:00:00Z,1996,United Kingdom
http://www.wikidata.org/entity/Q458994,Yolanda King,1955-11-17T00:00:00Z,1955,2007-05-15T00:00:00Z,2007,United States
http://www.wikidata.org/entity/Q459256,Anna Mae Aquash,1945-03-27T00:00:00Z,1945,1975-12-01T00:00:00Z,1975,Canada
http://www.wikidata.org/entity/Q460191,Nellie McClung,1873-10-20T00:00:00Z,1873,1951-09-01T00:00:00Z,1951,Canada
http://www.wikidata.org/entity/Q460191,Nellie McClung,1873-10-20T00:00:00Z,1873,1951-09-01T00:00:00Z,1951,United States
http://www.wikidata.org/entity/Q460839,Doina Cornea,1929-05-30T00:00:00Z,1929,2018-05-03T00:00:00Z,2018,Romania
http://www.wikidata.org/entity/Q460839,Doina Cornea,1929-05-30T00:00:00Z,1929,2018-05-04T00:00:00Z,2018,Romania
http://www.wikidata.org/entity/Q460839,Doina Cornea,1929-05-30T00:00:00Z,1929,2018-05-03T00:00:00Z,2018,Kingdom of Romania
http://www.wikidata.org/entity/Q460839,Doina Cornea,1929-05-30T00:00:00Z,1929,2018-05-04T00:00:00Z,2018,Kingdom of Romania
http://www.wikidata.org/entity/Q463501,Valeriya Novodvorskaya,1950-05-17T00:00:00Z,1950,2014-07-12T00:00:00Z,2014,Russia
http://www.wikidata.org/entity/Q463501,Valeriya Novodvorskaya,1950-05-17T00:00:00Z,1950,2014-07-12T00:00:00Z,2014,Soviet Union
http://www.wikidata.org/entity/Q464057,Elliot Sperling,1951-01-04T00:00:00Z,1951,2017-01-29T00:00:00Z,2017,United States
http://www.wikidata.org/entity/Q465318,Dorothy Stang,1931-07-07T00:00:00Z,1931,2005-02-12T00:00:00Z,2005,United States
http://www.wikidata.org/entity/Q465318,Dorothy Stang,1931-07-07T00:00:00Z,1931,2005-02-12T00:00:00Z,2005,Brazil
http://www.wikidata.org/entity/Q465866,Hamida Barmaki,1970-01-04T00:00:00Z,1970,2011-01-28T00:00:00Z,2011,Islamic Republic of Afghanistan
http://www.wikidata.org/entity/Q467595,Sonia Pierre,1963-07-04T00:00:00Z,1963,2011-12-04T00:00:00Z,2011,Dominican Republic
http://www.wikidata.org/entity/Q469198,Betty Shabazz,1934-05-28T00:00:00Z,1934,1997-06-23T00:00:00Z,1997,United States
http://www.wikidata.org/entity/Q970357,Susana Trimarco,1954-05-25T00:00:00Z,1954,,,Argentina
http://www.wikidata.org/entity/Q980390,Sheela Patel,1952-01-01T00:00:00Z,1952,,,India
http://www.wikidata.org/entity/Q981524,Shi Tao,1968-07-25T00:00:00Z,1968,,,People's Republic of China
http://www.wikidata.org/entity/Q983119,Irwin Cotler,1940-05-08T00:00:00Z,1940,,,Canada
http://www.wikidata.org/entity/Q984360,Pius Ncubep,1946-12-31T00:00:00Z,1946,,,Zimbabwe
http://www.wikidata.org/entity/Q1031888,Kim So-yeon,1970-01-23T00:00:00Z,1970,,,South Korea
http://www.wikidata.org/entity/Q1034086,Cao Haibo,1985-01-01T00:00:00Z,1985,,,People's Republic of China
http://www.wikidata.org/entity/Q1044641,Carolyn Gomes,1958-03-30T00:00:00Z,1958,,,Jamaica
http://www.wikidata.org/entity/Q1048838,Liu Xia,1961-04-01T00:00:00Z,1961,,,People's Republic of China
http://www.wikidata.org/entity/Q1048838,Liu Xia,1961-04-01T00:00:00Z,1961,,,Germany
http://www.wikidata.org/entity/Q1049488,Vladimir Ryzhkov,1966-09-03T00:00:00Z,1966,,,Russia
http://www.wikidata.org/entity/Q1049488,Vladimir Ryzhkov,1966-09-03T00:00:00Z,1966,,,Soviet Union
http://www.wikidata.org/entity/Q1062969,Guo Jianmei,1961-10-01T00:00:00Z,1961,,,People's Republic of China
http://www.wikidata.org/entity/Q1089679,Tamaki Matsuoka,1947-01-01T00:00:00Z,1947,,,Japan
http://www.wikidata.org/entity/Q1145636,Toni Reis,1964-06-20T00:00:00Z,1964,,,Brazil
http://www.wikidata.org/entity/Q1152406,Kamran Mir Hazar,1976-01-03T00:00:00Z,1976,,,Norway
http://www.wikidata.org/entity/Q1158288,Damayanti Tambay,1948-05-02T00:00:00Z,1948,,,India
http://www.wikidata.org/entity/Q1160418,András Léderer,1984-08-27T00:00:00Z,1984,,,Hungary
http://www.wikidata.org/entity/Q1182143,Dede Oetomo,1953-12-06T00:00:00Z,1953,,,Indonesia
http://www.wikidata.org/entity/Q1187542,Denis Mukwege,1955-03-01T00:00:00Z,1955,,,Belgium
http://www.wikidata.org/entity/Q1187542,Denis Mukwege,1955-03-01T00:00:00Z,1955,,,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q1249140,Monika Lüke,1969-01-24T00:00:00Z,1969,,,Germany
http://www.wikidata.org/entity/Q1276728,Letícia Sabatella,1972-03-08T00:00:00Z,1972,,,Brazil
http://www.wikidata.org/entity/Q1334414,Maziar Bahari,1967-05-25T00:00:00Z,1967,,,Canada
http://www.wikidata.org/entity/Q1343213,Peter Tatchell,1952-01-25T00:00:00Z,1952,,,United Kingdom
http://www.wikidata.org/entity/Q1343213,Peter Tatchell,1952-01-25T00:00:00Z,1952,,,Australia
http://www.wikidata.org/entity/Q1349897,Roy Sesana,1950-01-01T00:00:00Z,1950,,,Botswana
http://www.wikidata.org/entity/Q1357018,Raoul Peck,1953-09-09T00:00:00Z,1953,,,France
http://www.wikidata.org/entity/Q1357018,Raoul Peck,1953-09-09T00:00:00Z,1953,,,Haiti
http://www.wikidata.org/entity/Q1357101,Fathi Terbil,2000-01-01T00:00:00Z,2000,,,Libya
http://www.wikidata.org/entity/Q1360841,Salil Shetty,1961-02-03T00:00:00Z,1961,,,India
http://www.wikidata.org/entity/Q1363729,Kumi Naidoo,1965-01-01T00:00:00Z,1965,,,South Africa
http://www.wikidata.org/entity/Q1373619,Eugénie Musayidire,1952-12-25T00:00:00Z,1952,,,Rwanda
http://www.wikidata.org/entity/Q1396140,Alla Gerber,1932-01-03T00:00:00Z,1932,,,Russia
http://www.wikidata.org/entity/Q1396140,Alla Gerber,1932-01-03T00:00:00Z,1932,,,Soviet Union
http://www.wikidata.org/entity/Q1396156,Elena Milashina,1977-01-01T00:00:00Z,1977,,,Russia
http://www.wikidata.org/entity/Q1423181,Mehdi Zana,1940-01-01T00:00:00Z,1940,,,Turkey
http://www.wikidata.org/entity/Q1430937,Richard Parncutt,1957-10-24T00:00:00Z,1957,,,Australia
http://www.wikidata.org/entity/Q1444462,Frank William La Rue,1952-01-01T00:00:00Z,1952,,,Guatemala
http://www.wikidata.org/entity/Q1508782,Georges Azzi,1979-01-01T00:00:00Z,1979,,,Lebanon
http://www.wikidata.org/entity/Q1508782,Georges Azzi,1984-01-01T00:00:00Z,1984,,,Lebanon
http://www.wikidata.org/entity/Q1523974,Lhadon Tethong,1976-01-01T00:00:00Z,1976,,,Canada
http://www.wikidata.org/entity/Q1539074,Mu Sochua,1954-05-15T00:00:00Z,1954,,,Cambodia
http://www.wikidata.org/entity/Q1568145,Hafsat Abiola,1974-08-21T00:00:00Z,1974,,,Nigeria
http://www.wikidata.org/entity/Q1581245,Thomas Mazimpaka,1958-01-01T00:00:00Z,1958,,,Rwanda
http://www.wikidata.org/entity/Q1643081,Aleksei Simonov,1939-08-08T00:00:00Z,1939,,,Russia
http://www.wikidata.org/entity/Q1643081,Aleksei Simonov,1939-08-08T00:00:00Z,1939,,,Soviet Union
http://www.wikidata.org/entity/Q1652511,Hüsnü Öndül,2000-01-01T00:00:00Z,2000,,,Turkey
http://www.wikidata.org/entity/Q1658622,Ilya Yashin,1983-06-29T00:00:00Z,1983,,,Russia
http://www.wikidata.org/entity/Q1006271,Thich Huyen Quang,1919-09-19T00:00:00Z,1919,2008-07-05T00:00:00Z,2008,Vietnam
http://www.wikidata.org/entity/Q1124639,Nélida Gómez de Navajas,1927-07-23T00:00:00Z,1927,2012-05-02T00:00:00Z,2012,Argentina
http://www.wikidata.org/entity/Q1124862,Galina Kozhevnikova,1974-03-16T00:00:00Z,1974,2011-03-05T00:00:00Z,2011,Russia
http://www.wikidata.org/entity/Q1124862,Galina Kozhevnikova,1974-03-16T00:00:00Z,1974,2011-03-05T00:00:00Z,2011,Soviet Union
http://www.wikidata.org/entity/Q1133794,Cornelius F. Klassen,1894-08-03T00:00:00Z,1894,1954-05-08T00:00:00Z,1954,Germany
http://www.wikidata.org/entity/Q1166752,Darsi Ferrer Ramírez,1969-11-02T00:00:00Z,1969,2017-10-06T00:00:00Z,2017,Cuba
http://www.wikidata.org/entity/Q1194361,Sen Katayama,1859-12-26T00:00:00Z,1859,1933-11-05T00:00:00Z,1933,Japan
http://www.wikidata.org/entity/Q1209030,Dianna Ortiz,1958-09-02T00:00:00Z,1958,2021-02-19T00:00:00Z,2021,United States
http://www.wikidata.org/entity/Q1237820,Ion Hanford Perdicaris,1840-04-01T00:00:00Z,1840,1925-05-31T00:00:00Z,1925,United States
http://www.wikidata.org/entity/Q1237820,Ion Hanford Perdicaris,1840-04-01T00:00:00Z,1840,1925-05-31T00:00:00Z,1925,Greece
http://www.wikidata.org/entity/Q1247033,Ottama,1848-01-01T00:00:00Z,1848,1939-09-09T00:00:00Z,1939,British rule in Myanmar
http://www.wikidata.org/entity/Q1247033,Ottama,1880-12-28T00:00:00Z,1880,1939-09-09T00:00:00Z,1939,British rule in Myanmar
http://www.wikidata.org/entity/Q1250309,Dorothy Hennessey,1913-03-24T00:00:00Z,1913,2008-01-24T00:00:00Z,2008,United States
http://www.wikidata.org/entity/Q1280936,Yuri Orlov,1924-08-13T00:00:00Z,1924,2020-09-27T00:00:00Z,2020,United States
http://www.wikidata.org/entity/Q1280936,Yuri Orlov,1924-08-13T00:00:00Z,1924,2020-09-27T00:00:00Z,2020,Soviet Union
http://www.wikidata.org/entity/Q1295129,Vasile Paraschiv,1928-04-03T00:00:00Z,1928,2011-02-04T00:00:00Z,2011,Romania
http://www.wikidata.org/entity/Q1302711,Novruzali Mammadov,1942-03-10T00:00:00Z,1942,2009-08-17T00:00:00Z,2009,Azerbaijan
http://www.wikidata.org/entity/Q1302711,Novruzali Mammadov,1942-03-10T00:00:00Z,1942,2009-08-17T00:00:00Z,2009,Soviet Union
http://www.wikidata.org/entity/Q1327520,Stetson Kennedy,1916-10-05T00:00:00Z,1916,2011-08-27T00:00:00Z,2011,United States
http://www.wikidata.org/entity/Q1346731,Jacques Gaillot,1935-09-11T00:00:00Z,1935,2023-04-12T00:00:00Z,2023,France
http://www.wikidata.org/entity/Q1354511,Magomed Yevloyev,1971-11-22T00:00:00Z,1971,2008-08-31T00:00:00Z,2008,Russia
http://www.wikidata.org/entity/Q1354511,Magomed Yevloyev,1971-11-22T00:00:00Z,1971,2008-08-31T00:00:00Z,2008,Soviet Union
http://www.wikidata.org/entity/Q1362136,Martín Almada,1937-01-30T00:00:00Z,1937,2024-03-30T00:00:00Z,2024,Paraguay
http://www.wikidata.org/entity/Q1370344,Piergiorgio Welby,1945-12-26T00:00:00Z,1945,2006-12-20T00:00:00Z,2006,Italy
http://www.wikidata.org/entity/Q1370344,Piergiorgio Welby,1945-12-26T00:00:00Z,1945,2006-12-20T00:00:00Z,2006,Kingdom of Italy
http://www.wikidata.org/entity/Q1377789,Emily Hobhouse,1860-04-09T00:00:00Z,1860,1926-06-08T00:00:00Z,1926,United Kingdom of Great Britain and Ireland
http://www.wikidata.org/entity/Q1380832,Juan José Gerardi Conedera,1922-12-27T00:00:00Z,1922,1998-04-26T00:00:00Z,1998,Guatemala
http://www.wikidata.org/entity/Q1391733,Farag Foda,1945-08-20T00:00:00Z,1945,1992-06-08T00:00:00Z,1992,Egypt
http://www.wikidata.org/entity/Q1393117,Ivo Banac,1947-03-01T00:00:00Z,1947,2020-06-30T00:00:00Z,2020,United States
http://www.wikidata.org/entity/Q1393865,Ioannis Psycharis,1854-05-15T00:00:00Z,1854,1929-09-29T00:00:00Z,1929,Greece
http://www.wikidata.org/entity/Q1393865,Ioannis Psycharis,1854-05-15T00:00:00Z,1854,1929-09-29T00:00:00Z,1929,France
http://www.wikidata.org/entity/Q1398131,Fatima Ahmed Ibrahim,1932-01-01T00:00:00Z,1932,2017-08-12T00:00:00Z,2017,Sudan
http://www.wikidata.org/entity/Q1441795,Francis Wodié,1936-02-25T00:00:00Z,1936,2023-07-03T00:00:00Z,2023,Ivory Coast
http://www.wikidata.org/entity/Q1452355,Fred Hampton,1948-08-30T00:00:00Z,1948,1969-12-04T00:00:00Z,1969,United States
http://www.wikidata.org/entity/Q1452514,Fred Shuttlesworth,1922-03-18T00:00:00Z,1922,2011-10-05T00:00:00Z,2011,United States
http://www.wikidata.org/entity/Q1458543,Valery Chalidze,1938-11-25T00:00:00Z,1938,2018-01-03T00:00:00Z,2018,United States
http://www.wikidata.org/entity/Q1458543,Valery Chalidze,1938-11-25T00:00:00Z,1938,2018-01-03T00:00:00Z,2018,Soviet Union
http://www.wikidata.org/entity/Q1515138,Lev Razgon,1908-04-01T00:00:00Z,1908,1999-09-08T00:00:00Z,1999,Russia
http://www.wikidata.org/entity/Q1515138,Lev Razgon,1908-04-14T00:00:00Z,1908,1999-09-08T00:00:00Z,1999,Russia
http://www.wikidata.org/entity/Q1515138,Lev Razgon,1908-04-01T00:00:00Z,1908,1999-09-08T00:00:00Z,1999,Soviet Union
http://www.wikidata.org/entity/Q1515138,Lev Razgon,1908-04-14T00:00:00Z,1908,1999-09-08T00:00:00Z,1999,Soviet Union
http://www.wikidata.org/entity/Q1515138,Lev Razgon,1908-04-01T00:00:00Z,1908,1999-09-08T00:00:00Z,1999,Russian Empire
http://www.wikidata.org/entity/Q1515138,Lev Razgon,1908-04-14T00:00:00Z,1908,1999-09-08T00:00:00Z,1999,Russian Empire
http://www.wikidata.org/entity/Q1522527,Asma Jahangir,1952-01-27T00:00:00Z,1952,2018-02-11T00:00:00Z,2018,Pakistan
http://www.wikidata.org/entity/Q1549468,Joseph Lowery,1921-10-06T00:00:00Z,1921,2020-03-27T00:00:00Z,2020,United States
http://www.wikidata.org/entity/Q1561618,Biljana Kovačević-Vučo,1952-05-21T00:00:00Z,1952,2010-04-20T00:00:00Z,2010,Serbia
http://www.wikidata.org/entity/Q1563914,Vojin Dimitrijević,1932-07-09T00:00:00Z,1932,2012-10-05T00:00:00Z,2012,Yugoslavia
http://www.wikidata.org/entity/Q1566059,Luis Andres Vargas Gomez,1915-05-14T00:00:00Z,1915,2003-01-13T00:00:00Z,2003,Cuba
http://www.wikidata.org/entity/Q1597839,Kimani Maruge,1920-01-01T00:00:00Z,1920,2009-08-14T00:00:00Z,2009,Kenya
http://www.wikidata.org/entity/Q1635884,Hugo Wormsbecher,1938-06-26T00:00:00Z,1938,2024-11-20T00:00:00Z,2024,Russia
http://www.wikidata.org/entity/Q1635884,Hugo Wormsbecher,1938-06-26T00:00:00Z,1938,2024-11-20T00:00:00Z,2024,Soviet Union
http://www.wikidata.org/entity/Q524949,Iván Cepeda Castro,1962-10-24T00:00:00Z,1962,,,Colombia
http://www.wikidata.org/entity/Q525644,Jestina Mukoko,2000-01-01T00:00:00Z,2000,,,Zimbabwe
http://www.wikidata.org/entity/Q528907,Peter Garrett,1953-04-16T00:00:00Z,1953,,,Australia
http://www.wikidata.org/entity/Q528907,Peter Garrett,1953-04-19T00:00:00Z,1953,,,Australia
http://www.wikidata.org/entity/Q532124,Ian Martin,1946-08-10T00:00:00Z,1946,,,United Kingdom
http://www.wikidata.org/entity/Q536222,Pierre Sané,1949-05-07T00:00:00Z,1949,,,Senegal
http://www.wikidata.org/entity/Q540708,Nils Muižnieks,1964-01-31T00:00:00Z,1964,,,United States
http://www.wikidata.org/entity/Q540708,Nils Muižnieks,1964-01-31T00:00:00Z,1964,,,Latvia
http://www.wikidata.org/entity/Q541751,Hina Jilani,1953-12-19T00:00:00Z,1953,,,Pakistan
http://www.wikidata.org/entity/Q541780,Sihem Bensedrine,1950-10-28T00:00:00Z,1950,,,Tunisia
http://www.wikidata.org/entity/Q541780,Sihem Bensedrine,1950-10-28T00:00:00Z,1950,,,French protectorate of Tunisia
http://www.wikidata.org/entity/Q542530,Niloofar Beyzaie,1967-01-15T00:00:00Z,1967,,,Iran
http://www.wikidata.org/entity/Q548587,Bobby Seale,1936-10-22T00:00:00Z,1936,,,United States
http://www.wikidata.org/entity/Q553943,Anna Hutsol,1984-10-16T00:00:00Z,1984,,,Ukraine
http://www.wikidata.org/entity/Q555301,Mosab Hassan Yousef,1978-05-05T00:00:00Z,1978,,,United States
http://www.wikidata.org/entity/Q559228,Taner Akçam,1953-10-23T00:00:00Z,1953,,,Turkey
http://www.wikidata.org/entity/Q559228,Taner Akçam,1953-10-23T00:00:00Z,1953,,,Germany
http://www.wikidata.org/entity/Q562322,Lee Man-Hee,1931-09-15T00:00:00Z,1931,,,South Korea
http://www.wikidata.org/entity/Q562322,Lee Man-Hee,1931-09-15T00:00:00Z,1931,,,Empire of Japan
